ISONE Hourly Real-Time Locational Marginal Prices ($/megawatt) for Hubs
Hourly real-time locational marginal prices for ISO-NE
Source: EIA collected from ISONE
UTC Timestamp (Interval Ending),Local Timestamp Eastern Time (Interval Beginning),Local Timestamp Eastern Time (Interval Ending),Local Date,Hour Number,Internal Hub LMP,Internal Hub (Congestion),Internal Hub (Energy),Internal Hub (Loss)
2022-06-24 02:00:00,2022-06-23 21:00:00,2022-06-23 22:00:00,2022-06-23,22,59.66,0.0,59.68,-0.02
2022-06-24 03:00:00,2022-06-23 22:00:00,2022-06-23 23:00:00,2022-06-23,23,70.81,0.0,70.82,-0.01
2022-06-24 04:00:00,2022-06-23 23:00:00,2022-06-24 00:00:00,2022-06-23,24,65.8,0.0,65.79,0.01
2022-06-24 05:00:00,2022-06-24 00:00:00,2022-06-24 01:00:00,2022-06-24,1,53.91,0.0,53.95,-0.04
2022-06-24 06:00:00,2022-06-24 01:00:00,2022-06-24 02:00:00,2022-06-24,2,50.24,0.0,50.32,-0.08
2022-06-24 07:00:00,2022-06-24 02:00:00,2022-06-24 03:00:00,2022-06-24,3,48.74,0.0,48.78,-0.04
2022-06-24 08:00:00,2022-06-24 03:00:00,2022-06-24 04:00:00,2022-06-24,4,48.23,0.0,48.28,-0.05
2022-06-24 09:00:00,2022-06-24 04:00:00,2022-06-24 05:00:00,2022-06-24,5,48.78,0.0,48.83,-0.05
2022-06-24 10:00:00,2022-06-24 05:00:00,2022-06-24 06:00:00,2022-06-24,6,50.99,0.0,51.07,-0.08
2022-06-24 11:00:00,2022-06-24 06:00:00,2022-06-24 07:00:00,2022-06-24,7,54.61,0.0,54.72,-0.11
2022-06-24 12:00:00,2022-06-24 07:00:00,2022-06-24 08:00:00,2022-06-24,8,57.29,0.0,57.5,-0.21
2022-06-24 13:00:00,2022-06-24 08:00:00,2022-06-24 09:00:00,2022-06-24,9,50.78,0.0,51.06,-0.28
2022-06-24 14:00:00,2022-06-24 09:00:00,2022-06-24 10:00:00,2022-06-24,10,48.9,0.0,49.19,-0.29
2022-06-24 15:00:00,2022-06-24 10:00:00,2022-06-24 11:00:00,2022-06-24,11,49.6,0.0,49.89,-0.29
2022-06-24 16:00:00,2022-06-24 11:00:00,2022-06-24 12:00:00,2022-06-24,12,67.85,0.0,68.24,-0.39
2022-06-24 17:00:00,2022-06-24 12:00:00,2022-06-24 13:00:00,2022-06-24,13,57.11,0.0,57.4,-0.29
2022-06-24 18:00:00,2022-06-24 13:00:00,2022-06-24 14:00:00,2022-06-24,14,89.37,0.0,89.81,-0.44
2022-06-24 19:00:00,2022-06-24 14:00:00,2022-06-24 15:00:00,2022-06-24,15,99.97,0.0,100.49,-0.52
2022-06-24 20:00:00,2022-06-24 15:00:00,2022-06-24 16:00:00,2022-06-24,16,103.6,0.0,104.08,-0.48
2022-06-24 21:00:00,2022-06-24 16:00:00,2022-06-24 17:00:00,2022-06-24,17,107.02,0.0,107.33,-0.31
2022-06-24 22:00:00,2022-06-24 17:00:00,2022-06-24 18:00:00,2022-06-24,18,121.03,0.0,121.3,-0.27
2022-06-24 23:00:00,2022-06-24 18:00:00,2022-06-24 19:00:00,2022-06-24,19,126.0,0.0,126.13,-0.13
2022-06-25 00:00:00,2022-06-24 19:00:00,2022-06-24 20:00:00,2022-06-24,20,113.97,0.0,113.99,-0.02
2022-06-25 01:00:00,2022-06-24 20:00:00,2022-06-24 21:00:00,2022-06-24,21,93.21,0.0,93.21,0.0
2022-06-25 02:00:00,2022-06-24 21:00:00,2022-06-24 22:00:00,2022-06-24,22,85.03,0.0,85.04,-0.01
2022-06-25 03:00:00,2022-06-24 22:00:00,2022-06-24 23:00:00,2022-06-24,23,93.54,0.0,93.52,0.02
2022-06-25 04:00:00,2022-06-24 23:00:00,2022-06-25 00:00:00,2022-06-24,24,70.22,0.0,70.22,0.0
2022-06-25 05:00:00,2022-06-25 00:00:00,2022-06-25 01:00:00,2022-06-25,1,70.12,0.0,70.16,-0.04
2022-06-25 06:00:00,2022-06-25 01:00:00,2022-06-25 02:00:00,2022-06-25,2,64.73,0.0,64.74,-0.01
2022-06-25 07:00:00,2022-06-25 02:00:00,2022-06-25 03:00:00,2022-06-25,3,55.94,0.0,55.97,-0.03
2022-06-25 08:00:00,2022-06-25 03:00:00,2022-06-25 04:00:00,2022-06-25,4,55.98,0.0,55.97,0.01
2022-06-25 09:00:00,2022-06-25 04:00:00,2022-06-25 05:00:00,2022-06-25,5,54.97,0.0,54.95,0.02
2022-06-25 10:00:00,2022-06-25 05:00:00,2022-06-25 06:00:00,2022-06-25,6,57.22,0.0,57.19,0.03
2022-06-25 11:00:00,2022-06-25 06:00:00,2022-06-25 07:00:00,2022-06-25,7,59.64,0.0,59.61,0.03
2022-06-25 12:00:00,2022-06-25 07:00:00,2022-06-25 08:00:00,2022-06-25,8,54.79,0.0,54.81,-0.02
2022-06-25 13:00:00,2022-06-25 08:00:00,2022-06-25 09:00:00,2022-06-25,9,60.1,0.0,60.23,-0.13
2022-06-25 14:00:00,2022-06-25 09:00:00,2022-06-25 10:00:00,2022-06-25,10,54.4,0.0,54.66,-0.26
2022-06-25 15:00:00,2022-06-25 10:00:00,2022-06-25 11:00:00,2022-06-25,11,48.07,0.0,48.41,-0.34
2022-06-25 16:00:00,2022-06-25 11:00:00,2022-06-25 12:00:00,2022-06-25,12,48.52,0.0,48.9,-0.38
2022-06-25 17:00:00,2022-06-25 12:00:00,2022-06-25 13:00:00,2022-06-25,13,47.21,0.0,47.58,-0.37
2022-06-25 18:00:00,2022-06-25 13:00:00,2022-06-25 14:00:00,2022-06-25,14,48.57,0.0,48.98,-0.41
2022-06-25 19:00:00,2022-06-25 14:00:00,2022-06-25 15:00:00,2022-06-25,15,49.26,0.0,49.65,-0.39
2022-06-25 20:00:00,2022-06-25 15:00:00,2022-06-25 16:00:00,2022-06-25,16,54.66,0.0,55.08,-0.42
2022-06-25 21:00:00,2022-06-25 16:00:00,2022-06-25 17:00:00,2022-06-25,17,62.72,0.0,63.16,-0.44
2022-06-25 22:00:00,2022-06-25 17:00:00,2022-06-25 18:00:00,2022-06-25,18,95.4,0.0,95.83,-0.43
2022-06-25 23:00:00,2022-06-25 18:00:00,2022-06-25 19:00:00,2022-06-25,19,110.82,0.0,111.08,-0.26
2022-06-26 00:00:00,2022-06-25 19:00:00,2022-06-25 20:00:00,2022-06-25,20,109.21,0.0,109.38,-0.17
2022-06-26 01:00:00,2022-06-25 20:00:00,2022-06-25 21:00:00,2022-06-25,21,102.47,0.0,102.61,-0.14
2022-06-26 02:00:00,2022-06-25 21:00:00,2022-06-25 22:00:00,2022-06-25,22,72.55,0.0,72.69,-0.14
2022-06-26 03:00:00,2022-06-25 22:00:00,2022-06-25 23:00:00,2022-06-25,23,75.04,0.0,75.19,-0.15
2022-06-26 04:00:00,2022-06-25 23:00:00,2022-06-26 00:00:00,2022-06-25,24,94.5,0.0,94.77,-0.27
2022-06-26 05:00:00,2022-06-26 00:00:00,2022-06-26 01:00:00,2022-06-26,1,72.36,0.0,72.51,-0.15
2022-06-26 06:00:00,2022-06-26 01:00:00,2022-06-26 02:00:00,2022-06-26,2,54.33,0.0,54.39,-0.06
2022-06-26 07:00:00,2022-06-26 02:00:00,2022-06-26 03:00:00,2022-06-26,3,57.47,0.0,57.49,-0.02
2022-06-26 08:00:00,2022-06-26 03:00:00,2022-06-26 04:00:00,2022-06-26,4,53.07,0.0,53.03,0.04
2022-06-26 09:00:00,2022-06-26 04:00:00,2022-06-26 05:00:00,2022-06-26,5,50.75,0.0,50.71,0.04
2022-06-26 10:00:00,2022-06-26 05:00:00,2022-06-26 06:00:00,2022-06-26,6,50.14,0.0,50.12,0.02
2022-06-26 11:00:00,2022-06-26 06:00:00,2022-06-26 07:00:00,2022-06-26,7,49.44,0.0,49.43,0.01
2022-06-26 12:00:00,2022-06-26 07:00:00,2022-06-26 08:00:00,2022-06-26,8,49.19,0.0,49.2,-0.01
2022-06-26 13:00:00,2022-06-26 08:00:00,2022-06-26 09:00:00,2022-06-26,9,49.72,0.0,49.9,-0.18
2022-06-26 14:00:00,2022-06-26 09:00:00,2022-06-26 10:00:00,2022-06-26,10,50.53,0.0,50.87,-0.34
2022-06-26 15:00:00,2022-06-26 10:00:00,2022-06-26 11:00:00,2022-06-26,11,49.72,0.0,50.11,-0.39
2022-06-26 16:00:00,2022-06-26 11:00:00,2022-06-26 12:00:00,2022-06-26,12,52.81,0.0,53.25,-0.44
2022-06-26 17:00:00,2022-06-26 12:00:00,2022-06-26 13:00:00,2022-06-26,13,57.28,0.0,57.71,-0.43
2022-06-26 18:00:00,2022-06-26 13:00:00,2022-06-26 14:00:00,2022-06-26,14,60.87,0.0,61.31,-0.44
2022-06-26 19:00:00,2022-06-26 14:00:00,2022-06-26 15:00:00,2022-06-26,15,65.97,0.0,66.41,-0.44
2022-06-26 20:00:00,2022-06-26 15:00:00,2022-06-26 16:00:00,2022-06-26,16,74.72,0.0,75.16,-0.44
2022-06-26 21:00:00,2022-06-26 16:00:00,2022-06-26 17:00:00,2022-06-26,17,73.9,0.0,74.28,-0.38
2022-06-26 22:00:00,2022-06-26 17:00:00,2022-06-26 18:00:00,2022-06-26,18,91.04,0.0,91.34,-0.3
2022-06-26 23:00:00,2022-06-26 18:00:00,2022-06-26 19:00:00,2022-06-26,19,89.85,0.0,89.96,-0.11
2022-06-27 00:00:00,2022-06-26 19:00:00,2022-06-26 20:00:00,2022-06-26,20,93.32,0.0,93.37,-0.05
2022-06-27 01:00:00,2022-06-26 20:00:00,2022-06-26 21:00:00,2022-06-26,21,89.38,0.0,89.46,-0.08
2022-06-27 02:00:00,2022-06-26 21:00:00,2022-06-26 22:00:00,2022-06-26,22,74.06,0.0,74.15,-0.09
2022-06-27 03:00:00,2022-06-26 22:00:00,2022-06-26 23:00:00,2022-06-26,23,66.08,0.0,66.1,-0.02
2022-06-27 04:00:00,2022-06-26 23:00:00,2022-06-27 00:00:00,2022-06-26,24,64.51,0.0,64.44,0.07
2022-06-27 05:00:00,2022-06-27 00:00:00,2022-06-27 01:00:00,2022-06-27,1,52.95,0.0,52.85,0.1
2022-06-27 06:00:00,2022-06-27 01:00:00,2022-06-27 02:00:00,2022-06-27,2,49.29,0.0,49.22,0.07
2022-06-27 07:00:00,2022-06-27 02:00:00,2022-06-27 03:00:00,2022-06-27,3,46.14,0.0,46.06,0.08
2022-06-27 08:00:00,2022-06-27 03:00:00,2022-06-27 04:00:00,2022-06-27,4,45.88,0.0,45.81,0.07
2022-06-27 09:00:00,2022-06-27 04:00:00,2022-06-27 05:00:00,2022-06-27,5,47.27,0.0,47.2,0.07
2022-06-27 10:00:00,2022-06-27 05:00:00,2022-06-27 06:00:00,2022-06-27,6,50.6,0.0,50.56,0.04
2022-06-27 11:00:00,2022-06-27 06:00:00,2022-06-27 07:00:00,2022-06-27,7,53.82,0.0,53.8,0.02
2022-06-27 12:00:00,2022-06-27 07:00:00,2022-06-27 08:00:00,2022-06-27,8,73.93,0.0,73.96,-0.03
2022-06-27 13:00:00,2022-06-27 08:00:00,2022-06-27 09:00:00,2022-06-27,9,89.69,0.0,89.86,-0.17
2022-06-27 14:00:00,2022-06-27 09:00:00,2022-06-27 10:00:00,2022-06-27,10,90.82,0.0,90.98,-0.16
2022-06-27 15:00:00,2022-06-27 10:00:00,2022-06-27 11:00:00,2022-06-27,11,88.85,0.02,88.98,-0.15
2022-06-27 16:00:00,2022-06-27 11:00:00,2022-06-27 12:00:00,2022-06-27,12,90.56,0.06,90.6,-0.1
2022-06-27 17:00:00,2022-06-27 12:00:00,2022-06-27 13:00:00,2022-06-27,13,86.75,0.07,86.68,0.0
2022-06-27 18:00:00,2022-06-27 13:00:00,2022-06-27 14:00:00,2022-06-27,14,76.44,0.06,76.33,0.05
2022-06-27 19:00:00,2022-06-27 14:00:00,2022-06-27 15:00:00,2022-06-27,15,68.67,0.02,68.64,0.01
2022-06-27 20:00:00,2022-06-27 15:00:00,2022-06-27 16:00:00,2022-06-27,16,61.32,0.02,61.36,-0.06
2022-06-27 21:00:00,2022-06-27 16:00:00,2022-06-27 17:00:00,2022-06-27,17,53.44,0.0,53.52,-0.08
2022-06-27 22:00:00,2022-06-27 17:00:00,2022-06-27 18:00:00,2022-06-27,18,58.53,0.0,58.6,-0.07
2022-06-27 23:00:00,2022-06-27 18:00:00,2022-06-27 19:00:00,2022-06-27,19,56.28,0.0,56.33,-0.05
2022-06-28 00:00:00,2022-06-27 19:00:00,2022-06-27 20:00:00,2022-06-27,20,67.85,0.0,67.87,-0.02
2022-06-28 01:00:00,2022-06-27 20:00:00,2022-06-27 21:00:00,2022-06-27,21,64.26,0.0,64.32,-0.06
2022-06-28 02:00:00,2022-06-27 21:00:00,2022-06-27 22:00:00,2022-06-27,22,64.59,0.0,64.65,-0.06
2022-06-28 03:00:00,2022-06-27 22:00:00,2022-06-27 23:00:00,2022-06-27,23,54.03,0.0,54.02,0.01
2022-06-28 04:00:00,2022-06-27 23:00:00,2022-06-28 00:00:00,2022-06-27,24,55.83,0.0,55.79,0.04
2022-06-28 05:00:00,2022-06-28 00:00:00,2022-06-28 01:00:00,2022-06-28,1,53.6,0.0,53.51,0.09
2022-06-28 06:00:00,2022-06-28 01:00:00,2022-06-28 02:00:00,2022-06-28,2,52.83,0.0,52.7,0.13
2022-06-28 07:00:00,2022-06-28 02:00:00,2022-06-28 03:00:00,2022-06-28,3,47.8,0.0,47.68,0.12
2022-06-28 08:00:00,2022-06-28 03:00:00,2022-06-28 04:00:00,2022-06-28,4,46.22,0.0,46.13,0.09
2022-06-28 09:00:00,2022-06-28 04:00:00,2022-06-28 05:00:00,2022-06-28,5,46.32,0.0,46.24,0.08
2022-06-28 10:00:00,2022-06-28 05:00:00,2022-06-28 06:00:00,2022-06-28,6,46.46,0.0,46.4,0.06
2022-06-28 11:00:00,2022-06-28 06:00:00,2022-06-28 07:00:00,2022-06-28,7,49.18,0.0,49.17,0.01
2022-06-28 12:00:00,2022-06-28 07:00:00,2022-06-28 08:00:00,2022-06-28,8,49.7,0.0,49.78,-0.08
2022-06-28 13:00:00,2022-06-28 08:00:00,2022-06-28 09:00:00,2022-06-28,9,49.05,0.0,49.21,-0.16
2022-06-28 14:00:00,2022-06-28 09:00:00,2022-06-28 10:00:00,2022-06-28,10,47.02,0.0,47.22,-0.2
2022-06-28 15:00:00,2022-06-28 10:00:00,2022-06-28 11:00:00,2022-06-28,11,49.05,0.0,49.3,-0.25
2022-06-28 16:00:00,2022-06-28 11:00:00,2022-06-28 12:00:00,2022-06-28,12,49.69,0.0,49.9,-0.21
2022-06-28 17:00:00,2022-06-28 12:00:00,2022-06-28 13:00:00,2022-06-28,13,49.49,0.0,49.65,-0.16
2022-06-28 18:00:00,2022-06-28 13:00:00,2022-06-28 14:00:00,2022-06-28,14,49.34,0.0,49.52,-0.18
2022-06-28 19:00:00,2022-06-28 14:00:00,2022-06-28 15:00:00,2022-06-28,15,50.29,0.0,50.47,-0.18
2022-06-28 20:00:00,2022-06-28 15:00:00,2022-06-28 16:00:00,2022-06-28,16,49.37,0.0,49.61,-0.24
2022-06-28 21:00:00,2022-06-28 16:00:00,2022-06-28 17:00:00,2022-06-28,17,56.31,0.0,56.59,-0.28
2022-06-28 22:00:00,2022-06-28 17:00:00,2022-06-28 18:00:00,2022-06-28,18,88.43,0.0,88.81,-0.38
2022-06-28 23:00:00,2022-06-28 18:00:00,2022-06-28 19:00:00,2022-06-28,19,96.93,0.0,97.19,-0.26
2022-06-29 00:00:00,2022-06-28 19:00:00,2022-06-28 20:00:00,2022-06-28,20,90.04,0.0,90.2,-0.16
2022-06-29 01:00:00,2022-06-28 20:00:00,2022-06-28 21:00:00,2022-06-28,21,85.52,0.0,85.62,-0.1
2022-06-29 02:00:00,2022-06-28 21:00:00,2022-06-28 22:00:00,2022-06-28,22,65.02,0.0,65.08,-0.06
2022-06-29 03:00:00,2022-06-28 22:00:00,2022-06-28 23:00:00,2022-06-28,23,59.97,0.0,59.9,0.07
2022-06-29 04:00:00,2022-06-28 23:00:00,2022-06-29 00:00:00,2022-06-28,24,49.51,0.0,49.4,0.11
2022-06-29 05:00:00,2022-06-29 00:00:00,2022-06-29 01:00:00,2022-06-29,1,58.43,0.0,58.34,0.09
2022-06-29 06:00:00,2022-06-29 01:00:00,2022-06-29 02:00:00,2022-06-29,2,61.78,0.0,61.72,0.06
2022-06-29 07:00:00,2022-06-29 02:00:00,2022-06-29 03:00:00,2022-06-29,3,94.61,0.0,94.48,0.13
2022-06-29 08:00:00,2022-06-29 03:00:00,2022-06-29 04:00:00,2022-06-29,4,66.7,0.0,66.6,0.1
2022-06-29 09:00:00,2022-06-29 04:00:00,2022-06-29 05:00:00,2022-06-29,5,79.14,0.0,79.04,0.1
2022-06-29 10:00:00,2022-06-29 05:00:00,2022-06-29 06:00:00,2022-06-29,6,116.7,0.0,116.69,0.01
2022-06-29 11:00:00,2022-06-29 06:00:00,2022-06-29 07:00:00,2022-06-29,7,60.65,0.0,60.72,-0.07
2022-06-29 12:00:00,2022-06-29 07:00:00,2022-06-29 08:00:00,2022-06-29,8,51.62,0.0,51.7,-0.08
2022-06-29 13:00:00,2022-06-29 08:00:00,2022-06-29 09:00:00,2022-06-29,9,52.64,0.0,52.77,-0.13
2022-06-29 14:00:00,2022-06-29 09:00:00,2022-06-29 10:00:00,2022-06-29,10,54.55,0.0,54.77,-0.22
2022-06-29 15:00:00,2022-06-29 10:00:00,2022-06-29 11:00:00,2022-06-29,11,51.92,0.0,52.2,-0.28
2022-06-29 16:00:00,2022-06-29 11:00:00,2022-06-29 12:00:00,2022-06-29,12,51.71,0.0,52.01,-0.3
2022-06-29 17:00:00,2022-06-29 12:00:00,2022-06-29 13:00:00,2022-06-29,13,51.1,0.0,51.4,-0.3
2022-06-29 18:00:00,2022-06-29 13:00:00,2022-06-29 14:00:00,2022-06-29,14,52.17,0.0,52.51,-0.34
2022-06-29 19:00:00,2022-06-29 14:00:00,2022-06-29 15:00:00,2022-06-29,15,54.99,0.0,55.31,-0.32
2022-06-29 20:00:00,2022-06-29 15:00:00,2022-06-29 16:00:00,2022-06-29,16,52.08,0.0,52.37,-0.29
2022-06-29 21:00:00,2022-06-29 16:00:00,2022-06-29 17:00:00,2022-06-29,17,55.74,0.0,56.01,-0.27
2022-06-29 22:00:00,2022-06-29 17:00:00,2022-06-29 18:00:00,2022-06-29,18,91.31,0.0,91.65,-0.34
2022-06-29 23:00:00,2022-06-29 18:00:00,2022-06-29 19:00:00,2022-06-29,19,82.74,0.0,82.94,-0.2
2022-06-30 00:00:00,2022-06-29 19:00:00,2022-06-29 20:00:00,2022-06-29,20,72.2,0.0,72.33,-0.13
2022-06-30 01:00:00,2022-06-29 20:00:00,2022-06-29 21:00:00,2022-06-29,21,69.62,0.0,69.65,-0.03
2022-06-30 02:00:00,2022-06-29 21:00:00,2022-06-29 22:00:00,2022-06-29,22,64.43,0.0,64.38,0.05
2022-06-30 03:00:00,2022-06-29 22:00:00,2022-06-29 23:00:00,2022-06-29,23,53.73,0.0,53.67,0.06
2022-06-30 04:00:00,2022-06-29 23:00:00,2022-06-30 00:00:00,2022-06-29,24,51.92,0.0,51.82,0.1
2022-06-30 05:00:00,2022-06-30 00:00:00,2022-06-30 01:00:00,2022-06-30,1,53.98,0.0,53.82,0.16
2022-06-30 06:00:00,2022-06-30 01:00:00,2022-06-30 02:00:00,2022-06-30,2,53.93,0.0,53.81,0.12
2022-06-30 07:00:00,2022-06-30 02:00:00,2022-06-30 03:00:00,2022-06-30,3,51.95,0.0,51.8,0.15
2022-06-30 08:00:00,2022-06-30 03:00:00,2022-06-30 04:00:00,2022-06-30,4,51.22,0.0,51.07,0.15
2022-06-30 09:00:00,2022-06-30 04:00:00,2022-06-30 05:00:00,2022-06-30,5,51.26,0.0,51.13,0.13
2022-06-30 10:00:00,2022-06-30 05:00:00,2022-06-30 06:00:00,2022-06-30,6,52.23,0.0,52.12,0.11
2022-06-30 11:00:00,2022-06-30 06:00:00,2022-06-30 07:00:00,2022-06-30,7,51.01,0.0,50.96,0.05
2022-06-30 12:00:00,2022-06-30 07:00:00,2022-06-30 08:00:00,2022-06-30,8,50.93,0.0,50.95,-0.02
2022-06-30 13:00:00,2022-06-30 08:00:00,2022-06-30 09:00:00,2022-06-30,9,49.78,0.0,49.93,-0.15
2022-06-30 14:00:00,2022-06-30 09:00:00,2022-06-30 10:00:00,2022-06-30,10,47.04,0.0,47.27,-0.23
2022-06-30 15:00:00,2022-06-30 10:00:00,2022-06-30 11:00:00,2022-06-30,11,51.35,0.0,51.68,-0.33
2022-06-30 16:00:00,2022-06-30 11:00:00,2022-06-30 12:00:00,2022-06-30,12,52.45,0.0,52.81,-0.36
2022-06-30 17:00:00,2022-06-30 12:00:00,2022-06-30 13:00:00,2022-06-30,13,52.61,0.0,52.97,-0.36
2022-06-30 18:00:00,2022-06-30 13:00:00,2022-06-30 14:00:00,2022-06-30,14,54.53,0.0,54.88,-0.35
2022-06-30 19:00:00,2022-06-30 14:00:00,2022-06-30 15:00:00,2022-06-30,15,54.49,0.0,54.81,-0.32
2022-06-30 20:00:00,2022-06-30 15:00:00,2022-06-30 16:00:00,2022-06-30,16,53.39,0.0,53.77,-0.38
2022-06-30 21:00:00,2022-06-30 16:00:00,2022-06-30 17:00:00,2022-06-30,17,58.41,0.0,58.78,-0.37
2022-06-30 22:00:00,2022-06-30 17:00:00,2022-06-30 18:00:00,2022-06-30,18,68.12,0.0,68.47,-0.35
2022-06-30 23:00:00,2022-06-30 18:00:00,2022-06-30 19:00:00,2022-06-30,19,80.31,0.0,80.57,-0.26
2022-07-01 00:00:00,2022-06-30 19:00:00,2022-06-30 20:00:00,2022-06-30,20,82.24,0.0,82.49,-0.25
2022-07-01 01:00:00,2022-06-30 20:00:00,2022-06-30 21:00:00,2022-06-30,21,70.51,0.0,70.68,-0.17
2022-07-01 02:00:00,2022-06-30 21:00:00,2022-06-30 22:00:00,2022-06-30,22,70.29,0.0,70.4,-0.11
2022-07-01 03:00:00,2022-06-30 22:00:00,2022-06-30 23:00:00,2022-06-30,23,61.02,0.0,61.12,-0.1
2022-07-01 04:00:00,2022-06-30 23:00:00,2022-07-01 00:00:00,2022-06-30,24,58.92,0.0,58.99,-0.07
2022-07-01 05:00:00,2022-07-01 00:00:00,2022-07-01 01:00:00,2022-07-01,1,55.41,0.0,55.38,0.03
2022-07-01 06:00:00,2022-07-01 01:00:00,2022-07-01 02:00:00,2022-07-01,2,51.55,0.0,51.49,0.06
2022-07-01 07:00:00,2022-07-01 02:00:00,2022-07-01 03:00:00,2022-07-01,3,50.44,0.0,50.39,0.05
2022-07-01 08:00:00,2022-07-01 03:00:00,2022-07-01 04:00:00,2022-07-01,4,48.99,0.0,48.97,0.02
2022-07-01 09:00:00,2022-07-01 04:00:00,2022-07-01 05:00:00,2022-07-01,5,49.03,0.0,49.0,0.03
2022-07-01 10:00:00,2022-07-01 05:00:00,2022-07-01 06:00:00,2022-07-01,6,48.36,0.0,48.33,0.03
2022-07-01 11:00:00,2022-07-01 06:00:00,2022-07-01 07:00:00,2022-07-01,7,47.91,0.0,47.91,0.0
2022-07-01 12:00:00,2022-07-01 07:00:00,2022-07-01 08:00:00,2022-07-01,8,48.22,0.0,48.34,-0.12
2022-07-01 13:00:00,2022-07-01 08:00:00,2022-07-01 09:00:00,2022-07-01,9,49.87,0.0,50.06,-0.19
2022-07-01 14:00:00,2022-07-01 09:00:00,2022-07-01 10:00:00,2022-07-01,10,48.47,0.0,48.73,-0.26
2022-07-01 15:00:00,2022-07-01 10:00:00,2022-07-01 11:00:00,2022-07-01,11,51.42,0.0,51.72,-0.3
2022-07-01 16:00:00,2022-07-01 11:00:00,2022-07-01 12:00:00,2022-07-01,12,51.0,0.0,51.3,-0.3
2022-07-01 17:00:00,2022-07-01 12:00:00,2022-07-01 13:00:00,2022-07-01,13,56.92,0.0,57.24,-0.32
2022-07-01 18:00:00,2022-07-01 13:00:00,2022-07-01 14:00:00,2022-07-01,14,65.4,0.0,65.72,-0.32
2022-07-01 19:00:00,2022-07-01 14:00:00,2022-07-01 15:00:00,2022-07-01,15,85.12,0.0,85.56,-0.44
2022-07-01 20:00:00,2022-07-01 15:00:00,2022-07-01 16:00:00,2022-07-01,16,101.09,0.0,101.62,-0.53
2022-07-01 21:00:00,2022-07-01 16:00:00,2022-07-01 17:00:00,2022-07-01,17,108.79,0.0,109.25,-0.46
2022-07-01 22:00:00,2022-07-01 17:00:00,2022-07-01 18:00:00,2022-07-01,18,129.53,0.0,129.69,-0.16
2022-07-01 23:00:00,2022-07-01 18:00:00,2022-07-01 19:00:00,2022-07-01,19,106.71,0.0,106.68,0.03
2022-07-02 00:00:00,2022-07-01 19:00:00,2022-07-01 20:00:00,2022-07-01,20,114.1,0.0,114.02,0.08
2022-07-02 01:00:00,2022-07-01 20:00:00,2022-07-01 21:00:00,2022-07-01,21,74.69,0.05,74.63,0.01
2022-07-02 02:00:00,2022-07-01 21:00:00,2022-07-01 22:00:00,2022-07-01,22,76.14,0.08,76.07,-0.01
2022-07-02 03:00:00,2022-07-01 22:00:00,2022-07-01 23:00:00,2022-07-01,23,73.65,0.0,73.73,-0.08
2022-07-02 04:00:00,2022-07-01 23:00:00,2022-07-02 00:00:00,2022-07-01,24,60.92,0.0,60.94,-0.02
2022-07-02 05:00:00,2022-07-02 00:00:00,2022-07-02 01:00:00,2022-07-02,1,85.76,0.0,85.84,-0.08
2022-07-02 06:00:00,2022-07-02 01:00:00,2022-07-02 02:00:00,2022-07-02,2,102.21,0.0,102.24,-0.03
2022-07-02 07:00:00,2022-07-02 02:00:00,2022-07-02 03:00:00,2022-07-02,3,61.66,0.0,61.51,0.15
2022-07-02 08:00:00,2022-07-02 03:00:00,2022-07-02 04:00:00,2022-07-02,4,51.53,0.0,51.38,0.15
2022-07-02 09:00:00,2022-07-02 04:00:00,2022-07-02 05:00:00,2022-07-02,5,52.37,0.01,52.19,0.17
2022-07-02 10:00:00,2022-07-02 05:00:00,2022-07-02 06:00:00,2022-07-02,6,50.91,0.0,50.76,0.15
2022-07-02 11:00:00,2022-07-02 06:00:00,2022-07-02 07:00:00,2022-07-02,7,49.23,0.0,49.09,0.14
2022-07-02 12:00:00,2022-07-02 07:00:00,2022-07-02 08:00:00,2022-07-02,8,50.18,0.01,50.03,0.14
2022-07-02 13:00:00,2022-07-02 08:00:00,2022-07-02 09:00:00,2022-07-02,9,52.86,0.0,52.82,0.04
2022-07-02 14:00:00,2022-07-02 09:00:00,2022-07-02 10:00:00,2022-07-02,10,52.12,0.0,52.14,-0.02
2022-07-02 15:00:00,2022-07-02 10:00:00,2022-07-02 11:00:00,2022-07-02,11,48.97,0.0,49.04,-0.07
2022-07-02 16:00:00,2022-07-02 11:00:00,2022-07-02 12:00:00,2022-07-02,12,46.54,0.0,46.72,-0.18
2022-07-02 17:00:00,2022-07-02 12:00:00,2022-07-02 13:00:00,2022-07-02,13,48.63,0.01,48.77,-0.15
2022-07-02 18:00:00,2022-07-02 13:00:00,2022-07-02 14:00:00,2022-07-02,14,48.69,0.01,48.88,-0.2
2022-07-02 19:00:00,2022-07-02 14:00:00,2022-07-02 15:00:00,2022-07-02,15,47.11,0.0,47.28,-0.17
2022-07-02 20:00:00,2022-07-02 15:00:00,2022-07-02 16:00:00,2022-07-02,16,50.96,0.0,51.12,-0.16
2022-07-02 21:00:00,2022-07-02 16:00:00,2022-07-02 17:00:00,2022-07-02,17,72.99,0.0,73.14,-0.15
2022-07-02 22:00:00,2022-07-02 17:00:00,2022-07-02 18:00:00,2022-07-02,18,126.23,0.0,126.32,-0.09
